P1 - ch4_mf (kg s^-1),P2 - ch4_t (K),P3 - o2_mf (kg s^-1),P4 - o2_t (K),P5 - unif-ch4-op,P6 - x-ch4-op,P7 - t-avg-out-op (K)
0.000180583,367.9701914,0.000948563,450.5133635,0.66890717,0.18649669,431.16306
0.000181521,361.4074033,0.001074652,450.6574981,0.59789306,0.16522491,432.276
0.00018118,439.6599592,0.00094118,545.1399173,0.67435396,0.18834114,518.58771
0.000182914,416.8609623,0.001099722,530.8413508,0.57851672,0.16069618,506.94092
0.000180665,424.3118897,0.000910478,508.9864311,0.70450789,0.19863869,486.85324
0.000180103,436.1309582,0.001033736,465.3187418,0.6652686,0.17999712,458.45435
0.000181448,403.1394687,0.001014026,528.9251347,0.6162864,0.17160355,500.81836
0.000182748,376.3838694,0.000906842,482.817865,0.68118966,0.19261788,456.68665
0.000181637,360.9775659,0.000905939,468.4864458,0.68347359,0.19363394,442.30646
0.000182326,411.8373938,0.001065867,470.3530645,0.62958854,0.17100507,457.4534
0.000182238,388.1336448,0.00103938,451.3376091,0.63830823,0.17414647,437.37216
0.000180133,395.3704708,0.001096847,473.9005737,0.60032636,0.16434883,457.42892
0.000181244,401.5946362,0.001096376,538.1224688,0.56670767,0.15901403,509.9852
0.000180775,423.5531627,0.000904941,546.0035309,0.68659836,0.19420062,514.43372
0.000180999,426.4887823,0.001087467,513.5313122,0.60095811,0.16487394,494.74765
0.000181691,411.9785095,0.000937541,451.0497947,0.71314037,0.19862221,441.07471
0.000183757,364.3139433,0.001035436,464.5503816,0.6113084,0.16966745,443.21002
0.000182109,362.3774337,0.001067141,521.4886065,0.56419939,0.16009857,489.21561
0.000180005,384.1866054,0.000925625,549.9040516,0.64363271,0.18271869,510.50381
0.00018421,436.9780972,0.000969383,464.3862173,0.70346403,0.19351605,457.44534
0.000180016,379.6644146,0.00109911,509.3683878,0.56725347,0.15905501,483.09149
0.000182145,360.0967101,0.000979207,476.7661869,0.6322158,0.17702799,450.78787
0.000182544,433.0237137,0.000904688,451.4399717,0.74875617,0.21246181,446.35498
0.000183142,386.9507536,0.001024903,506.5924998,0.61180818,0.17026627,480.43839
0.000183677,412.9763155,0.001018634,513.2119397,0.62974417,0.17377235,490.48807
0.000180649,381.5914635,0.00096664,456.7133901,0.66558194,0.18449333,439.13602
0.000183123,400.9229259,0.000903929,476.7614869,0.71044159,0.20086204,457.14169
0.000184058,406.7914039,0.001036163,485.4909926,0.63300544,0.17333125,467.8728
0.000182945,402.7436022,0.00097024,512.2102521,0.65093911,0.18110926,486.4418
0.000183221,378.5361848,0.000933617,518.5753587,0.6528101,0.18419357,485.36807
0.000185607,382.2590072,0.000974628,495.1425255,0.64212769,0.17909472,469.25201
0.000180224,387.582767,0.001019221,480.691491,0.63146448,0.17411511,459.97067
0.00018408,424.7113107,0.000931359,492.8880663,0.70118821,0.19600041,475.37585
0.000180602,429.2372924,0.000956323,531.3609396,0.66623938,0.18536909,506.28174
0.000180354,361.8043304,0.001030947,528.9000183,0.57878917,0.16426648,493.99869
0.00018033,426.0620402,0.00105926,453.1871549,0.65296954,0.1758749,447.0108
0.000183174,384.2286643,0.000900118,506.512508,0.68193012,0.19352524,476.03232
0.000181723,382.1448835,0.001013607,463.4996751,0.63922262,0.1758987,445.33929
0.000185009,404.4622712,0.000984542,537.3889215,0.62927336,0.17580852,506.83298
0.000182776,420.2577095,0.000971473,544.0232713,0.64398175,0.17950849,514.67078
0.000183767,402.8196445,0.001026235,460.601104,0.64660835,0.17661268,447.52808
0.000185041,379.1782985,0.000979965,528.4838701,0.61935222,0.1743101,494.96848
0.000181394,382.4293398,0.001068748,496.5350259,0.59140372,0.16442114,472.6109
0.000185468,418.115414,0.001098508,460.3574142,0.62290353,0.16801955,451.20908
0.000181081,402.0692311,0.000958968,459.8472098,0.68677294,0.19011216,445.76376
0.00018088,373.4852542,0.001044641,539.1044207,0.57410806,0.16272999,504.57416
0.000181029,438.8905986,0.001088156,468.0463052,0.63589096,0.1709448,461.53464
0.000181031,427.8367252,0.001003694,473.3372353,0.67199421,0.18345736,462.44821
0.000181568,360.9921867,0.000941236,536.8188007,0.62338829,0.17764422,496.83508
0.000181773,375.7415892,0.000967146,507.974204,0.63390136,0.17803277,477.84329
0.000185356,427.33452,0.00105791,506.9885161,0.62125498,0.16989185,489.25745
0.000180956,424.6851324,0.001091429,471.8922541,0.62329066,0.16846341,461.57611
0.000181347,365.1416202,0.000999403,513.3304375,0.60670829,0.17090315,481.11273
0.000180041,398.0871294,0.0010749,524.3766417,0.5827291,0.1626136,497.83545
0.000181857,383.0114593,0.000914727,533.4454313,0.65921724,0.18697394,496.99042
0.000180312,380.0723451,0.001064896,472.6749139,0.6054008,0.16693233,453.08307
0.000182988,439.6997391,0.001005597,512.7403767,0.65435272,0.17947413,495.38406
0.000182074,376.2702981,0.001059288,450.3728603,0.61857599,0.16943684,434.57281
0.000180734,377.0071663,0.001077013,545.2108977,0.55737787,0.15842572,511.04288
0.000185355,381.6540697,0.000927209,450.5398974,0.68943715,0.19309092,433.7048
0.000180502,425.3684107,0.001034749,537.3922394,0.61455548,0.17002822,512.28754
0.000180582,389.6278127,0.001062165,511.4667632,0.59116828,0.16467156,485.69846
0.000181405,364.9146677,0.000937894,501.2897372,0.6490581,0.18320553,469.51682
0.000182534,393.7326312,0.000912881,495.6558508,0.68727541,0.19384125,470.16693
0.000183259,394.2895064,0.000991396,486.1274712,0.64723408,0.17895459,464.99936
0.000180451,395.8878067,0.001086682,490.9454173,0.59508252,0.16403627,470.95886
0.000185231,361.5223615,0.001054436,545.1975034,0.5586561,0.15969057,507.84763
0.000184696,402.2941314,0.001056634,535.918641,0.58844495,0.16444413,507.3609
0.000180118,392.0477675,0.001070474,452.2673004,0.62411547,0.16973606,439.29034
0.000185285,392.010321,0.000936159,518.1361509,0.6593253,0.18535914,487.82993
0.00018256,438.9448151,0.000947815,495.7357009,0.69823861,0.19388725,481.19214
0.000180006,390.1792175,0.000903895,459.4377624,0.7114237,0.20113958,441.69443
0.000183816,372.9443902,0.001097344,520.8304532,0.55769253,0.157627,491.18228
0.000182223,394.9708887,0.000995825,517.7793404,0.62767422,0.17484985,489.97632
0.000180269,387.2955305,0.000995934,539.2904134,0.60965776,0.1714981,505.52994
0.000184286,436.2946164,0.000909481,549.2578391,0.68998897,0.19471717,519.85425
0.000185109,377.4969766,0.001072725,511.0518664,0.5778529,0.16200116,483.47168
0.000181108,366.831211,0.00105963,496.6715887,0.58357817,0.16368058,469.80869
0.000182322,373.41763,0.001026167,451.0462677,0.63367885,0.17406933,434.03925
0.000181175,429.9710548,0.000974998,503.2578577,0.67173886,0.18537503,485.37625
0.000185387,406.4632476,0.001012546,498.7635766,0.63772309,0.17567062,477.74173
0.000184914,427.0664287,0.000945659,511.5598881,0.68271983,0.1901191,490.38928
0.000183332,402.5669722,0.001032087,549.8872068,0.59399498,0.1666394,517.84338
0.000180295,416.3006242,0.001025122,499.5315233,0.63667727,0.17467517,480.59024
0.00018348,366.5589682,0.000901065,536.6184479,0.65384102,0.18687379,495.73309
0.000181977,379.8227674,0.001049776,524.7650049,0.5833959,0.16403234,494.29272
0.000184637,409.7302121,0.00092279,466.4373354,0.71147054,0.19947551,451.84445
0.000180206,431.7465318,0.000914085,531.987389,0.69373423,0.19537739,505.97272
0.000185527,428.9490655,0.001006103,457.7876643,0.68130314,0.18538244,450.83664
0.000180492,421.2368393,0.001068912,531.3765063,0.59684235,0.16516338,507.53125
0.000181016,407.494627,0.001096015,520.1949959,0.58048815,0.1612094,496.64371
0.000180334,412.5964916,0.000928649,510.7065717,0.68441975,0.19185703,486.07852
0.000182185,425.981925,0.001036625,518.8109573,0.62488431,0.17176931,497.8613
0.000184561,411.6368541,0.00099086,522.2049552,0.6394406,0.17736953,496.55353
0.000185361,419.5821093,0.000933476,477.5778833,0.70600063,0.19712266,462.69601
0.000184151,439.7909363,0.001027172,479.0973434,0.66244841,0.17982809,469.81268
