P1 - ch4_mf (kg s^-1) ,P2 - ch4_t (K) ,P3 - o2_mf (kg s^-1) ,P4 - o2_t (K) ,P5 - unif-ch4-op,P6 - x-ch4-op,P7 - t-avg-out-op (K) 
0.000928215,477.325,0.002845125,472.715,0.80029213,0.27968028,474.32663
0.001278675,436.575,0.001021435,601.865,0.99526685,0.68970776,474.74716
0.002061015,292.525,0.000740595,763.595,0.99793971,0.83180052,358.18814
0.002436255,277.875,0.000435565,659.915,0.99963439,0.90950024,307.06079
0.001505825,277.775,0.000208415,739.925,0.99991506,0.92878312,305.56326
0.001371895,381.125,0.001995525,581.885,0.94801104,0.51586026,462.39761
7.04E-05,394.125,0.001353605,403.415,0.41743055,0.068122149,402.60175
6.50E-05,414.075,0.000856825,392.885,0.4762601,0.089057341,395.40213
0.000883375,307.825,0.001485175,458.585,0.93787646,0.47638938,378.82446
6.21E-05,258.425,0.000519345,468.215,0.57602793,0.12103797,434.91452
0.001314075,446.875,0.002886425,667.385,0.83413249,0.33850223,574.2522
0.001692855,268.825,0.000111655,634.535,0.9999702,0.96475637,279.79187
0.001369535,426.075,0.002941885,620.855,0.84587204,0.35263231,536.65289
0.000816705,416.225,0.002528295,698.885,0.65306222,0.21329278,624.27087
0.000151775,274.275,5.56E-05,479.645,0.99999911,0.83136618,306.14005
0.000729975,469.625,0.002673435,770.075,0.57643664,0.18856314,698.37817
0.001504645,341.225,0.000624955,491.345,0.99924964,0.81244099,363.67291
0.002934805,403.375,0.002341265,721.025,0.98461157,0.67833394,481.87448
0.000145285,480.525,0.002189635,796.085,0.36614954,0.080688953,760.45502
0.001312895,330.975,0.002643935,732.005,0.77031249,0.28539914,595.85382
0.001922955,496.875,0.000263875,584.945,0.99990356,0.92931741,500.90948
0.000599585,484.525,0.002969025,722.105,0.47001737,0.1595733,674.32159
0.000645015,259.525,0.002970205,493.415,0.45719165,0.16054471,451.56857
0.001456855,389.575,0.001341805,536.885,0.99084777,0.655092,429.76041
0.001622645,416.275,0.002849255,629.315,0.90345019,0.4373256,517.57196
0.002531245,477.625,0.001283395,412.055,0.99808103,0.778777,467.38773
0.001977825,380.275,0.000219035,483.965,0.99992317,0.94213349,384.73633
0.001299325,339.125,0.002302325,690.695,0.85050797,0.37967357,533.32343
0.002974335,273.925,0.002331825,752.885,0.96574563,0.65957093,414.72241
0.001965435,381.975,0.000528195,644.345,0.99958175,0.87009394,407.32846
0.000128175,444.675,0.001290475,642.815,0.41115469,0.10411077,614.8147
0.000587195,392.325,0.002949555,555.965,0.47909629,0.16150531,524.28198
0.002416785,396.925,0.001953635,398.555,0.99381965,0.68530571,397.33511
0.000288655,284.075,0.001265695,459.125,0.59506327,0.17982499,422.26941
0.001879295,416.925,0.001322335,615.365,0.99488574,0.71516538,459.39502
0.000489845,338.525,0.002085795,498.725,0.56700587,0.18014124,464.74518
0.001597275,296.075,0.001510545,390.995,0.98945618,0.64775765,325.56656
0.001879885,336.625,0.001584295,703.565,0.98114544,0.66389698,437.25897
0.000730565,413.375,0.000397805,796.985,0.99944025,0.76806509,477.97403
0.001112295,351.325,0.001363635,498.365,0.97881293,0.58075875,403.0813
0.000463295,306.025,6.27E-05,412.865,0.99999905,0.93034798,312.46829
0.000446185,441.875,0.000324055,586.385,0.99982017,0.71313041,472.24915
0.000715815,435.675,0.001070995,560.915,0.97680479,0.53317165,482.15552
0.002727715,445.375,0.001402575,679.895,0.99658257,0.77474183,483.21814
0.002295245,408.325,0.001945965,653.255,0.98649192,0.66800469,470.99603
0.001975465,485.325,0.001842715,449.045,0.99343932,0.65433753,476.06052
0.000576575,482.825,0.002858695,580.625,0.52832353,0.16958603,559.71057
0.001750085,263.475,0.002206745,799.775,0.87560987,0.45355955,524.85431
0.001741235,286.525,0.002063375,672.605,0.93139482,0.53989285,442.55356
0.000633805,490.725,0.001111115,707.165,0.95047921,0.47690505,579.07745
0.002327105,253.975,0.000750035,397.565,0.99905628,0.84748119,272.69138
0.002905305,284.725,0.001204925,774.305,0.99499178,0.8071903,363.95612
0.000994295,328.875,0.001806725,423.755,0.93316776,0.45689493,375.1264
0.000819065,426.825,0.002815625,552.995,0.6717124,0.21550196,519.61029
0.000496925,493.025,0.002110575,655.595,0.59309977,0.18420734,616.80554
0.000856235,429.275,0.000570675,354.365,0.99959648,0.73020929,414.07187
0.002556615,334.875,0.002150105,681.245,0.97773898,0.66019744,431.73831
0.002912975,292.925,0.000960075,642.005,0.99818653,0.8434872,338.69928
0.000615515,339.925,0.000696935,512.675,0.99193394,0.60976911,396.01852
0.002209105,438.775,0.002514725,470.105,0.98271453,0.59989488,448.64822
0.002721225,277.175,0.001960715,603.215,0.98291105,0.69681877,363.20297
6.68E-05,261.475,0.001564825,452.555,0.48743811,0.055665519,439.20264
0.001947735,411.275,0.000837945,602.765,0.99882001,0.80653656,438.44147
0.001185455,494.525,0.002073405,418.895,0.9677068,0.490329,463.67245
0.002420915,464.825,0.002277545,569.825,0.98749149,0.6466707,492.60568
0.002500565,460.275,0.001751855,447.515,0.99570829,0.716501,457.61948
0.001801415,361.175,0.000974825,563.615,0.99763787,0.76732397,398.07544
0.002560155,422.425,0.001524115,485.945,0.99650782,0.74860209,434.39377
0.000206055,303.925,0.002652195,612.485,0.37461019,0.090989597,578.09808
0.000131715,305.925,0.001073945,560.645,0.45839208,0.11734883,522.8869
0.001068045,325.025,0.002863415,481.445,0.74300814,0.25466824,435.8331
0.001465705,492.625,0.001401395,743.525,0.98816335,0.64443129,556.77789
0.002109985,484.975,0.001846845,500.615,0.99277443,0.66751587,488.79242
0.000636165,290.475,0.001292245,661.805,0.81365663,0.32900789,518.01074
0.001458625,363.175,0.001858645,764.135,0.93766749,0.53238094,517.88324
0.001127045,364.525,0.000529375,724.445,0.99887949,0.79276156,421.49222
0.001794925,401.325,0.001924725,636.875,0.97675461,0.60846281,474.349
0.001982545,439.575,0.002217365,606.815,0.97825551,0.60022312,491.38086
0.001360095,348.875,0.001187815,681.065,0.98577851,0.66185009,439.41486
0.000407835,260.225,0.002730075,687.815,0.37882337,0.12613687,624.97827
0.000997245,368.625,6.74E-05,570.635,0.99999475,0.96395528,374.29074
0.002045085,289.175,0.000989575,657.485,0.9958092,0.78420675,356.15356
0.001072175,255.625,0.002770195,380.195,0.7601434,0.26703879,344.15976
0.000256205,306.425,0.001442695,528.335,0.47966415,0.14741242,489.1261
0.001712325,334.975,0.000959485,686.195,0.99578434,0.75905275,402.59219
0.001595505,338.375,0.000695165,653.795,0.99848819,0.80424833,387.19614
0.001452725,439.125,0.001454495,608.525,0.9878757,0.63394046,486.3024
0.000683365,443.125,0.001584885,644.525,0.86111897,0.35426068,554.84253
0.001399035,267.425,0.001660995,492.965,0.95973313,0.57034385,354.87698
0.002992625,481.825,0.002388465,634.895,0.98993641,0.68385202,516.86761
0.001843895,250.325,5.80E-05,378.845,0.99998659,0.98286837,252.25594
0.001321155,292.875,0.002376075,549.845,0.85879576,0.38861409,437.62994
0.001629135,354.075,0.002812085,374.795,0.94764519,0.4786796,363.64493
0.000732925,310.525,0.001151235,677.555,0.91323137,0.46745941,480.71957
0.000978955,383.925,0.000167115,741.725,0.9999674,0.91363662,406.77301
0.002402625,462.125,0.001772505,448.415,0.99527878,0.70566398,459.15814
0.001839175,337.975,0.000705785,695.555,0.99870729,0.82352316,387.60474
0.002723585,300.925,0.002968435,454.355,0.9697935,0.59700423,355.74612
0.002653375,270.925,0.001712325,695.825,0.98350537,0.71853399,374.17847
0.001482225,269.725,0.002689365,579.455,0.81774783,0.34071067,461.47467
0.002981415,486.025,0.000146465,363.185,0.99995816,0.97337645,483.89288
0.000688675,300.875,0.000203695,365.435,0.99998194,0.85920435,308.58157
0.000749445,314.025,0.001828555,662.975,0.72236794,0.24935669,559.61713
0.001378385,373.575,0.000533505,589.355,0.99941492,0.82307917,402.59546
0.002354245,371.275,0.001263335,417.995,0.99756628,0.76848757,379.79626
0.001527065,490.375,0.001796695,784.745,0.97161466,0.58321977,581.22961
0.000741775,486.725,0.002898225,752.615,0.5583024,0.18342419,690.75024
0.000324055,496.125,0.000281575,699.245,0.99980342,0.6749689,542.60205
0.000757115,482.125,0.002732435,546.155,0.68890268,0.2174499,528.51672
0.000298095,326.075,0.000622005,456.155,0.97488087,0.45425901,388.37747
0.002584345,303.775,0.001745955,407.015,0.99401158,0.72176635,328.54529
0.001075715,362.275,0.001368355,370.295,0.98704886,0.57849389,365.13229
0.002496435,326.025,0.001876935,592.685,0.98696244,0.69303191,393.98453
0.001436795,488.825,0.000440875,786.545,0.99967027,0.85454851,517.49841
0.002719455,426.275,0.001347115,455.705,0.99771184,0.78227621,431.01773
0.002112345,477.225,0.000105165,406.115,0.99996805,0.97309947,475.95316
0.002984365,299.425,0.002212645,771.155,0.97455317,0.68128031,425.73361
0.000569495,499.875,0.001890505,766.295,0.67615283,0.21436749,690.84235
0.001462165,355.625,0.002235065,732.905,0.89536649,0.45235625,532.50616
0.001974285,413.175,0.001247995,558.125,0.99667948,0.73776966,441.73447
0.001335315,399.525,0.001904075,435.545,0.97394353,0.54191935,413.2048
0.002494665,438.875,0.000942375,401.705,0.99891728,0.82580686,434.21564
0.002828015,331.525,0.001259795,593.765,0.9969393,0.79862428,374.10046
0.001181325,422.625,0.001834455,458.135,0.96816653,0.51802558,436.68436
0.002030925,428.925,0.002358965,387.215,0.98635381,0.59856433,415.55026
0.001330595,324.275,0.002773145,469.745,0.85793567,0.36868891,408.9679
0.002023255,388.275,0.001747135,588.455,0.98810595,0.6658783,440.98209
0.002987905,465.375,0.002613255,618.605,0.98695338,0.66155696,503.8591
0.000204285,342.375,0.000177735,427.085,0.99997902,0.67488849,365.22208
0.001333545,483.325,0.002003785,795.995,0.93704021,0.49849835,604.98657
0.002622105,447.625,0.002659275,790.325,0.97120082,0.61397499,547.70386
0.002742465,316.475,0.002299375,718.145,0.97208631,0.65427041,432.48434
0.002629185,273.775,0.001310535,616.985,0.99415874,0.77706337,339.62613
0.002039185,446.575,0.000605485,651.635,0.99942797,0.85820282,466.78741
0.001318205,382.025,0.002563105,557.945,0.88353044,0.40218028,474.31088
0.000798415,476.125,0.000853285,408.095,0.99730104,0.62688738,457.06992
0.001897585,252.225,0.000706965,565.055,0.99844509,0.82742316,298.60797
0.002673435,495.125,0.001279265,715.535,0.99743879,0.7878325,526.89368
0.002396135,449.375,0.001520575,568.565,0.9957965,0.73589718,472.33008
0.000673925,330.425,0.001508185,562.805,0.83908272,0.34098071,469.68222
0.002191995,370.775,0.000823785,444.095,0.99899054,0.82670349,380.59198
0.001701705,479.725,0.001526475,666.215,0.99063301,0.66034788,525.72784
0.002820345,426.475,0.001579575,642.365,0.99565929,0.75868064,464.78986
0.002665765,270.825,0.002484635,780.695,0.94295824,0.59701252,449.56299
0.002613255,349.275,0.000155905,711.575,0.9999454,0.967906,358.26746
0.001791975,289.425,0.000127585,670.985,0.99996465,0.96205795,301.69858
0.000598995,406.325,0.001445645,513.395,0.88418871,0.36613983,465.80249
0.000822015,427.425,0.000312255,667.925,0.9998666,0.82618302,457.28064
0.001633855,304.575,0.001367765,455.525,0.99107152,0.6754908,346.77533
0.001059785,436.425,0.002697625,791.405,0.71965963,0.24349873,682.5011
0.002930085,304.075,0.001179555,638.315,0.99697113,0.81411713,355.58762
0.000713455,366.125,0.000693395,350.495,0.99862534,0.64959365,361.63248
0.001306995,323.325,0.002929495,765.575,0.69280118,0.23959641,640.57526
0.001787845,416.975,0.002326515,641.015,0.95889193,0.54930645,497.96896
0.000406655,409.475,0.001906435,366.155,0.68163532,0.19620606,376.47928
0.000976595,260.725,0.002487585,688.985,0.60576761,0.20893694,587.18579
0.000201925,381.625,0.001688135,440.315,0.43146762,0.12307919,431.43112
0.000765375,334.675,0.000166525,522.665,0.99997884,0.89240849,350.81387
0.002893505,369.575,0.001641525,758.195,0.99280024,0.75303811,443.6503
0.001416735,417.475,0.000705195,793.205,0.99826467,0.7824834,476.57532
0.001578395,290.875,0.001104625,589.715,0.99133593,0.71256936,364.19098
0.001907615,255.825,0.002817395,646.865,0.85395306,0.40484414,470.81503
0.000348245,292.425,0.000905795,426.455,0.87829089,0.35007885,373.25015
0.002777865,499.825,0.000870985,474.425,0.99916196,0.85105389,497.30188
0.002773735,420.275,0.002736565,388.385,0.98924589,0.63764244,411.11774
0.001214365,419.075,0.002132995,422.945,0.95593905,0.48121467,420.75552
0.000228475,416.775,0.000488075,753.155,0.95388436,0.43641645,569.48334
0.001000785,324.525,0.001886965,488.015,0.90085495,0.42287979,409.61475
0.002553075,411.675,0.000931755,447.605,0.99889225,0.83061469,416.16861
0.000309895,459.375,0.002517675,399.635,0.44244424,0.13335778,409.55563
0.002474015,461.575,0.001230295,489.005,0.997953,0.78196073,465.8414
0.001233245,346.275,0.001107575,714.995,0.98384064,0.65402889,449.10214
0.001479865,265.625,0.001666895,711.485,0.92996281,0.54771632,443.59131
0.002170755,386.825,0.000664485,598.535,0.99933368,0.85437894,409.78311
0.000915825,427.625,0.000923495,416.285,0.99647111,0.63968933,424.45718
0.002482275,371.225,0.001718225,456.695,0.9945606,0.71768683,390.48471
0.002985545,294.775,0.001933575,744.605,0.98332906,0.71746951,401.69781
0.002394955,282.325,0.002770785,413.675,0.9676981,0.58223969,332.04538
0.001101085,422.875,0.002361915,738.845,0.81687748,0.32378277,610.83093
0.001397855,412.275,0.002224445,433.025,0.96330398,0.50867516,420.7832
0.002404985,482.275,0.002678745,587.015,0.9796778,0.60194367,513.7312
0.001790205,397.425,0.002682285,418.355,0.9658072,0.52398574,405.80295
0.001440925,467.175,0.002491125,787.175,0.89632988,0.43242919,614.79999
0.000376565,333.975,0.002543635,714.005,0.37505326,0.12696569,655.92261
0.002995575,261.775,0.001455675,621.485,0.99336624,0.78018087,330.4147
0.001780765,265.225,0.002442155,435.905,0.94233292,0.52269292,340.23471
0.000687495,358.925,0.001053295,684.215,0.94315815,0.5005796,494.64859
0.000877475,373.075,0.002173115,438.785,0.85907155,0.34504372,412.19226
0.001963075,347.825,0.000888685,462.185,0.99871808,0.79841512,366.18893
0.000279805,278.325,0.000800185,503.405,0.80674207,0.28970185,426.73007
0.001572495,285.125,0.000692215,578.105,0.99830157,0.80247653,334.17203
0.002409705,350.775,0.000799005,605.195,0.99891615,0.84369695,381.75015
0.002624465,345.325,0.002494075,597.545,0.97559893,0.63239294,422.21045
0.001624415,378.875,0.002202025,503.315,0.96486914,0.54546452,426.19199
0.002216185,375.725,0.000973055,354.005,0.9987573,0.80315822,372.3952
0.002171935,476.775,0.000813165,681.515,0.99892706,0.82721078,500.85745
0.002780225,385.525,0.000100445,554.795,0.99997085,0.98028684,388.00775
0.002766655,270.375,0.000883965,701.405,0.99784124,0.84699643,326.51678
0.001163035,475.475,0.001391365,741.455,0.97635567,0.58382821,558.29352
0.001129995,472.575,0.001849795,488.915,0.96549863,0.50378519,479.05261
0.001225575,371.325,0.000312845,418.625,0.99989992,0.87613672,375.79694
0.001273955,302.575,0.002695265,375.065,0.88520962,0.39051843,344.00757
0.001586655,305.575,0.001145335,362.555,0.99647754,0.71156651,319.75577
0.000649145,433.175,0.002056295,608.075,0.71656501,0.23201954,557.03265
0.001976055,315.575,0.002329465,574.415,0.95558012,0.56703621,412.57971
0.002911795,348.225,0.000942965,549.575,0.99880868,0.84653258,372.48337
0.002134175,289.575,0.002711785,541.745,0.93829155,0.53284109,395.11115
0.001109935,371.025,0.002481095,688.445,0.77790773,0.28593838,578.31726
0.000991345,401.125,0.000268005,525.905,0.99992943,0.86977243,413.05096
0.001229705,386.175,0.002710605,474.785,0.87507021,0.37549016,435.58044
0.002473425,413.925,0.002470475,771.965,0.97005415,0.6161238,520.52734
0.001263925,454.475,0.001668665,464.345,0.98280418,0.56644219,457.83597
0.001083385,465.525,0.002595555,538.325,0.86298305,0.35332683,506.28973
0.000980725,429.575,0.000675695,371.105,0.99922085,0.72347635,417.39594
8.86E-05,442.875,0.002330055,439.595,0.35332766,0.055944949,439.83621
0.002238605,391.525,0.002564285,422.225,0.98213649,0.59791714,401.6662
0.001078075,251.625,0.001322925,446.255,0.96503699,0.56808835,328.26208
0.000109885,365.125,0.001379565,761.165,0.42685819,0.087885223,713.43402
0.000509905,483.925,0.000728205,692.585,0.98550183,0.55042613,554.32416
0.000221395,487.375,0.002593785,598.895,0.33079347,0.10014089,584.53638
0.002085205,455.425,0.002263975,401.165,0.98886395,0.6161325,439.27704
0.001108755,356.025,0.000157675,556.865,0.99996668,0.92700613,367.33667
0.001958945,425.325,0.002857515,699.875,0.93214744,0.49981117,536.82941
0.001095775,334.825,0.000227885,496.295,0.99994546,0.89666724,348.09485
0.001839765,430.675,0.001122325,382.805,0.99825841,0.74605238,421.59229
0.001755395,409.375,0.002340085,355.985,0.98291862,0.56419641,390.19391
0.001092235,363.275,0.001460985,542.465,0.96764261,0.55132037,430.56573
0.001364225,300.725,0.002411475,431.405,0.9121412,0.4448964,367.38556
0.000453855,372.825,0.001561285,470.915,0.73966247,0.23591527,442.87283
0.000678645,418.325,0.001340625,762.065,0.87809837,0.39267358,593.78833
0.000577755,495.275,0.000770685,613.205,0.99128723,0.57069141,532.92139
0.000975415,289.075,0.001597275,598.175,0.88981742,0.43564266,446.51202
0.000700475,307.425,0.000851515,741.005,0.95839673,0.56333089,467.38986
0.002036235,357.525,0.001033235,661.625,0.99686253,0.77752751,410.27499
0.002465755,288.975,0.000426125,516.185,0.99971712,0.91233701,305.76672
0.000616695,255.725,0.000766555,671.705,0.95120871,0.55174559,420.27017
0.002848075,295.175,0.002861055,534.095,0.96681786,0.61121112,376.85214
0.002655145,431.825,0.001139435,764.765,0.99758869,0.8053301,478.09622
0.000278035,467.925,0.002835685,600.965,0.33703065,0.10880841,582.69159
0.000876295,414.925,0.001545945,678.815,0.91625786,0.44726551,536.21021
0.002167805,315.075,0.001337675,673.595,0.99164808,0.73664516,392.86148
0.000210775,481.175,0.000565955,615.995,0.92958581,0.37235248,550.67175
0.000425535,262.375,0.000204875,532.835,0.99997187,0.78954804,311.53064
0.001155365,482.025,0.001486355,604.205,0.9796176,0.57018352,521.86853
0.002411475,274.925,0.001852155,754.055,0.97053981,0.66985071,410.95074
0.002807365,414.475,0.000996065,674.315,0.99857241,0.83417249,445.6933
0.002763115,376.075,0.001617335,649.115,0.99412674,0.74898618,429.12863
0.000288065,268.575,0.002993805,568.205,0.36260438,0.1038493,531.95105
0.000385415,384.875,0.000948275,620.585,0.86590689,0.34922913,518.55164
0.002889375,315.775,0.002305865,707.705,0.9757672,0.66833031,424.26212
0.000694575,349.125,0.001160085,529.145,0.95002496,0.48802599,428.4115
0.002163675,252.725,0.001394905,362.015,0.9954102,0.73246694,278.37387
0.000489255,262.075,0.000725845,483.605,0.97332108,0.53378916,354.81018
5.97E-05,310.175,0.002540095,649.385,0.43600115,0.033285011,633.16803
0.001988445,373.625,0.000551795,705.995,0.99949604,0.86635154,406.89838
0.000211365,365.075,0.002668715,732.635,0.3677409,0.091392346,689.44598
0.002538325,256.825,0.001635035,691.235,0.98227072,0.7173804,363.9314
0.001439745,412.225,0.001258615,588.095,0.99208969,0.66756535,457.13855
0.000817295,371.875,0.000876885,357.965,0.99638122,0.62543392,367.58548
0.000930575,497.475,0.002882295,468.035,0.80544543,0.2820656,478.54123
0.000886325,313.325,0.000607845,553.085,0.99738556,0.72288752,368.4487
0.001938885,332.625,0.001842125,511.055,0.98391014,0.64158583,386.41702
0.000416685,322.975,0.002275775,785.285,0.40012875,0.13810506,708.22418
0.002679335,485.425,0.002416785,598.805,0.98820603,0.65638644,513.96326
0.001460395,482.875,0.002360145,574.685,0.95165282,0.4963026,519.54822
0.000719355,317.225,0.001711735,406.745,0.8717528,0.35985357,370.45084
0.001571905,404.675,0.000779535,529.595,0.99877226,0.78353995,424.87564
0.001300505,283.025,0.000217265,580.805,0.9999221,0.91525072,304.35666
0.002504695,330.525,0.002243325,519.965,0.98283488,0.65246111,385.97763
0.000927035,288.125,0.000736465,405.035,0.99717575,0.69270343,319.43622
0.000511085,490.625,0.001627955,711.215,0.72912192,0.23544608,642.3205
0.001315845,384.425,0.001885195,487.115,0.96566099,0.53427863,424.4187
0.001010225,415.925,0.002262795,680.435,0.81878436,0.32191995,574.71466
0.002800875,466.975,0.002840405,526.805,0.98488545,0.62746227,483.88715
0.000668025,470.075,0.001210825,364.715,0.98158914,0.49062616,426.53403
0.002426815,407.525,0.001738875,723.545,0.99021351,0.7062875,477.73013
0.002948965,331.725,0.002981415,660.275,0.96100336,0.60328257,441.3642
0.002364865,383.525,0.002268105,676.565,0.9758817,0.63089621,469.65857
0.000914055,367.825,0.000531735,421.955,0.99946076,0.75610918,378.22986
0.002551895,390.325,8.22E-05,363.275,0.99997675,0.98239291,389.97015
0.002124735,344.225,0.001289295,680.975,0.99346113,0.74185485,413.49878
0.001107575,292.275,0.000416685,643.175,0.99936664,0.82714248,342.85574
0.000209005,284.875,0.002298195,539.135,0.38561159,0.10012932,508.95313
0.000514625,270.075,0.001763065,420.695,0.66453046,0.21227358,384.79044
0.002176065,354.725,0.000516395,634.175,0.99956441,0.8834011,379.76108
0.000304585,454.925,0.001210235,534.635,0.72818494,0.21897963,511.79404
0.000832635,449.875,0.002039185,792.395,0.76842374,0.2725668,672.04498
0.002282855,297.425,0.002452185,539.225,0.96337014,0.59387952,383.72168
0.002935395,373.375,0.001389595,559.205,0.99701512,0.78894323,403.7077
0.002428585,401.425,0.002872265,362.735,0.98406774,0.59219426,388.45618
0.002441565,356.425,0.001397265,638.495,0.99468952,0.75381917,411.17142
0.001512905,341.125,0.000366535,697.985,0.99974591,0.88153356,374.04092
0.000607255,498.175,0.000970105,391.265,0.99122453,0.52689636,458.82941
0.000896355,389.825,0.000840895,560.465,0.9943487,0.65434074,436.09879
0.002929495,401.075,0.002897045,570.095,0.97989857,0.62802994,451.07788
0.002078125,441.275,0.001981365,726.515,0.98134905,0.63786811,519.18988
0.002090515,445.775,0.000573625,586.565,0.99952507,0.86761171,458.75043
0.002924775,372.275,0.002767245,403.505,0.98781401,0.6453799,381.40091
0.002359555,429.425,0.001050935,645.065,0.99803632,0.80009997,460.52371
0.002013225,360.175,0.001638575,713.735,0.98386025,0.6738193,452.0545
0.001591965,380.825,0.000645605,491.975,0.99928653,0.81604248,396.39108
5.32E-05,381.175,0.001186045,482.255,0.48767948,0.057868607,474.17249
0.002084025,405.575,0.000504005,476.315,0.99963802,0.88151079,411.685
0.000581295,298.025,0.002368405,476.495,0.54941428,0.18061979,439.8512
0.000837945,374.525,0.002820345,531.935,0.65571004,0.21253082,492.1041
0.002796745,437.725,0.000902255,514.025,0.99902356,0.84728682,446.01007
0.001281625,273.225,0.000187765,678.185,0.99993527,0.92494231,298.95642
0.002672845,302.775,0.002311765,660.005,0.9717263,0.64762634,410.10132
0.000397805,476.175,0.002680515,576.755,0.42551926,0.13993829,559.02655
0.002204975,288.675,0.001716455,443.285,0.99009871,0.68940157,330.77133
0.001872805,270.225,0.000823195,609.695,0.99736792,0.80155998,327.92963
0.000411375,385.675,0.000652095,463.265,0.99247658,0.52975267,415.75525
0.001144745,390.125,0.001870445,500.795,0.94970393,0.49232236,437.59723
0.001146515,372.975,0.002423865,731.375,0.78936702,0.29874617,600.61047
0.001792565,409.625,0.002424455,602.405,0.95675004,0.5390175,481.86063
0.001090465,492.225,0.002892325,651.185,0.78359473,0.27894828,594.38531
7.39E-05,416.175,0.002108805,675.665,0.40970993,0.04766861,657.39429
0.002638035,367.675,0.000385415,763.055,0.99977535,0.92489552,389.90485
0.001709965,432.025,0.002465755,615.185,0.95102119,0.52012062,502.93054
0.000299865,430.825,0.002942475,728.765,0.33947828,0.1072441,688.43689
0.000233195,423.125,0.001672795,372.815,0.52502561,0.14280626,381.73932
0.002668715,430.025,0.001266285,539.315,0.99771005,0.78946918,446.82373
0.000571265,256.725,0.000406655,734.525,0.99597913,0.71444809,373.04333
0.000340575,495.925,0.001328825,648.845,0.69077116,0.20829333,605.96307
9.22E-05,450.525,0.002030925,613.475,0.38472334,0.061049368,599.46765
0.000262105,384.225,0.000265645,763.235,0.99962032,0.64039612,488.97531
0.001370125,474.125,0.001737695,646.415,0.97418946,0.56885982,530.7359
0.001606125,365.975,0.002859875,404.585,0.93843573,0.46503893,384.15616
0.001368355,262.525,0.001302865,590.165,0.97175533,0.6293841,369.90323
0.000368895,314.475,0.001051525,656.405,0.72109693,0.24140325,554.25946
0.001159495,452.025,0.001190765,387.575,0.99510884,0.63443315,433.93927
0.001645655,419.825,0.000329955,651.995,0.99983901,0.89992726,436.27786
0.001590195,358.225,0.000731745,439.235,0.99904406,0.79615241,371.24634
0.002806185,317.875,0.001472785,767.015,0.99223769,0.76599586,403.23291
0.000634985,263.625,0.002580805,534.995,0.48863712,0.16957815,483.24008
0.002119425,453.025,0.002118835,682.595,0.9808929,0.62719893,517.57031
0.002960765,410.225,0.002599685,387.395,0.99139863,0.66506195,404.18246
0.002002015,340.825,0.000794875,742.355,0.99816048,0.81789052,398.07349
0.000981315,460.075,0.002166035,469.925,0.91584498,0.40501529,465.04654
0.000842665,448.325,0.000757115,545.795,0.99708098,0.6660139,472.56296
0.000205465,423.375,0.002701755,440.045,0.33105013,0.096078753,438.07593
0.000325235,292.325,0.002101725,571.085,0.40134871,0.13222186,528.01837
0.002504105,287.975,0.002058065,564.515,0.98006785,0.66747528,368.00201
0.001381925,447.375,0.002586115,352.295,0.96044165,0.4700835,405.10324
0.000375385,262.425,0.000489845,554.615,0.99021965,0.57594746,371.12103
0.001652735,427.675,0.002527115,646.955,0.93558657,0.49380177,518.26453
0.000196025,325.175,0.000992525,700.415,0.51100451,0.15253529,626.18988
0.002619745,353.425,0.000588375,620.315,0.99951005,0.88882971,376.27304
0.000812575,260.775,0.000171835,641.375,0.99996084,0.89509517,294.75574
0.002419145,387.275,0.001020845,419.165,0.99860495,0.80908293,391.93069
0.001058605,314.275,0.000511085,718.415,0.9984535,0.78782248,383.57526
0.000213725,406.425,0.001943015,636.965,0.37184009,0.11132745,604.47546
0.002805005,307.225,0.002828015,586.115,0.96381736,0.60716057,402.00671
0.002455725,374.575,0.002431535,662.885,0.97267276,0.62074119,462.74921
0.002662225,447.075,0.000836175,631.655,0.99906319,0.85078794,466.30975
0.002699985,420.425,0.001477505,625.715,0.99609333,0.76332772,456.33356
0.000699295,357.875,0.000524655,666.575,0.99768132,0.70508856,429.29672
0.000670975,356.925,0.000197795,600.785,0.99996221,0.85967135,383.39029
0.001499335,389.675,0.001129405,596.465,0.99439746,0.70093828,437.52399
0.002692905,444.125,0.000415505,684.575,0.9997642,0.92098892,457.14337
0.002570185,404.025,0.001171295,502.235,0.99800992,0.79637015,419.01422
0.001814985,455.975,0.000102215,717.425,0.9999761,0.96974963,461.36136
0.000327595,400.775,0.000759475,786.995,0.86569697,0.35744545,609.91418
0.002171345,327.725,0.002225035,737.225,0.95586151,0.59526831,466.31021
0.000433795,258.775,0.000950045,408.005,0.90623957,0.40011126,342.39908
0.002296425,331.225,0.000404885,626.435,0.99973667,0.91075701,352.06952
0.002558975,365.225,0.001925905,464.165,0.99261618,0.69881469,389.29324
0.001081615,253.875,0.000457395,570.725,0.99900919,0.80945319,305.75919
0.001986675,347.675,0.002452775,439.055,0.97364527,0.5739401,380.97607
0.000165935,425.925,0.000737645,653.705,0.6757018,0.19158062,593.02356
0.000399575,450.625,0.002128865,796.715,0.4404569,0.14712141,731.78534
0.001449185,355.425,0.001128815,464.885,0.99540186,0.6950736,382.48593
0.000651505,391.075,0.000132305,662.705,0.99998879,0.89893633,411.40891
0.001138845,479.375,0.002466345,574.145,0.89034581,0.39056233,527.92334
0.000648555,353.975,0.001543585,505.475,0.85723484,0.34818655,443.27274
